output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialEndothelialCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain as fixed spatial input pending image provenance",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialFibroblastCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain pending image provenance",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","signalSearchMultiplier",false,"computational","F","not screened in untreated Morris design: Numerical accuracy control, not biological uncertainty; screen lambda values instead",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","signalSearchPadding",false,"computational","F","not screened in untreated Morris design: Fixed numerical guard",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkPositiveDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen; not active by step 1440",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkPositiveOffMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkNegativeDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkNegativeOnMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoStartStep",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","gridWidth",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping and a separate design",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","gridHeight",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","movementNeighborhood",false,"structural","F","not screened in untreated Morris design: Categorical mechanism change prohibited in this screening",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","calibrationHorizon",false,"structural","F","not screened in untreated Morris design: Defines the scientific observation window rather than a biological parameter",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","snapshotSchedule",false,"structural","F","not screened in untreated Morris design: Observation design, not model uncertainty",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedCenterX",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds, not as a calibratable biological parameter",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedCenterY",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorSeedJitter",false,"structural stochastic","F","not screened in untreated Morris design: Stochastic-realization control held fixed for CRN",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","placementAttemptLimit",false,"computational","F","not screened in untreated Morris design: Numerical guard, not biology",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","unusedNeighborCountRadius",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","rimMetricRadius",false,"output definition","F","not screened in untreated Morris design: Held fixed so the response definition does not change across the sensitivity design",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","rimBuriedNeighborThreshold",false,"output definition","F","not screened in untreated Morris design: Held fixed as an output definition",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoSwitchCeiling",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","tumorEventOrder",false,"structural","F","not screened in untreated Morris design: Event ordering is a prohibited biological-logic change in this task",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_standardized_residual","jnk","agentUpdateShuffle",false,"structural stochastic","F","not screened in untreated Morris design: Held fixed; stochastic variability is represented by matched simulation seeds",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","netN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","pOnMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","pOffMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","cafDivBoost",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","ecSurvival",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","activProbF",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbFP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","activProbM",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","activProbE",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","recruitBias",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","lambdaCAF",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","stressStrength",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","lambdaStress",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbFP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbM",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbEN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbEP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbEP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","deactProbE",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","dieProbL",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","macrophageDaughterActivationBoost",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","endothelialDaughterDivisionBoost",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","fibroblastSignalBoost",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","fibroblastSignalCap",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","tumorEndothelialRadius",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","macrophageInteractionRadius",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","macrophageEndothelialBiasRadius",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","endothelialMacrophageRadius",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","fibroblastTumorRadius",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","clusterRadius",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initialJnkPositiveTenths",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initialMacrophageCount",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initialLungCount",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initPop",true,"fixed CLI","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbF",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","activProbMP",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbEN",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","migrProbE",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","divProbL",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initialEndothelialCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain as fixed spatial input pending image provenance",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","initialFibroblastCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain pending image provenance",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","signalSearchMultiplier",false,"computational","F","not screened in untreated Morris design: Numerical accuracy control, not biological uncertainty; screen lambda values instead",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","signalSearchPadding",false,"computational","F","not screened in untreated Morris design: Fixed numerical guard",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoJnkPositiveDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen; not active by step 1440",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoJnkPositiveOffMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoJnkNegativeDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoJnkNegativeOnMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoStartStep",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","gridWidth",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping and a separate design",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","gridHeight",false,"structural","F","not screened in untreated Morris design: Domain-size sensitivity requires coordinate remapping",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","movementNeighborhood",false,"structural","F","not screened in untreated Morris design: Categorical mechanism change prohibited in this screening",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","calibrationHorizon",false,"structural","F","not screened in untreated Morris design: Defines the scientific observation window rather than a biological parameter",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","snapshotSchedule",false,"structural","F","not screened in untreated Morris design: Observation design, not model uncertainty",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","tumorSeedCenterX",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds, not as a calibratable biological parameter",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","tumorSeedCenterY",false,"structural stochastic","F","not screened in untreated Morris design: Treat location variability through matched simulation seeds",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","tumorSeedJitter",false,"structural stochastic","F","not screened in untreated Morris design: Stochastic-realization control held fixed for CRN",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","placementAttemptLimit",false,"computational","F","not screened in untreated Morris design: Numerical guard, not biology",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","unusedNeighborCountRadius",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","rimMetricRadius",false,"output definition","F","not screened in untreated Morris design: Held fixed so the response definition does not change across the sensitivity design",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","rimBuriedNeighborThreshold",false,"output definition","F","not screened in untreated Morris design: Held fixed as an output definition",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","chemoSwitchCeiling",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","tumorEventOrder",false,"structural","F","not screened in untreated Morris design: Event ordering is a prohibited biological-logic change in this task",,,0,0,,,,,,,
"abc_target_01_jnkp_s480_stat","jnk","agentUpdateShuffle",false,"structural stochastic","F","not screened in untreated Morris design: Held fixed; stochastic variability is represented by matched simulation seeds",,,0,0,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","netN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbN",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","pOnMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","pOffMax",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","cafDivBoost",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","ecSurvival",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","activProbF",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbFP",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","activProbM",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","activProbE",true,"ABC-inferred","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","recruitBias",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","lambdaCAF",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","stressStrength",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","lambdaStress",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","migrProbP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","migrProbN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbFN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbFP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbMN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbMP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","migrProbM",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbEN",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","divProbEP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbEP",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","deactProbE",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","dieProbL",true,"fixed","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
"abc_target_02_jnkp_s1440_standardized_residual","jnk","macrophageDaughterActivationBoost",true,"hard-coded","F","no valid replicate-mean elementary effects",,,0,1,,,,,,,
